Flag --port has been deprecated, see --secure-port instead.
I0530 01:38:21.457416       1 serving.go:331] Generated self-signed cert in-memory
I0530 06:36:30.776409       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss2-2 in StatefulSet ss2 successful"
I0530 06:36:30.783809       1 event.go:291] "Event occurred" object="statefulset-8644/test" kind="Endpoints" apiVersion="v1" type="Warning" reason="FailedToUpdateEndpoint" message="Failed to update endpoint statefulset-8644/test: Operation cannot be fulfilled on endpoints \"test\": the object has been modified; please apply your changes to the latest version and try again"
W0530 06:36:30.845070       1 endpointslice_controller.go:284] Error syncing endpoint slices for service "statefulset-8644/test", retrying. Error: EndpointSlice informer cache is out of date
I0530 06:36:32.524296       1 namespace_controller.go:185] Namespace has been deleted downward-api-6265
I0530 06:36:51.792643       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss2-2 in StatefulSet ss2 successful"
I0530 06:37:05.415575       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss2-2 in StatefulSet ss2 successful"
I0530 06:37:11.905862       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss2-0 in StatefulSet ss2 successful"
E0530 06:37:11.973229       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:37:17.315187       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss2-2 in StatefulSet ss2 successful"
I0530 06:37:22.059077       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss2-1 in StatefulSet ss2 successful"
I0530 06:37:25.937579       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss2-1 in StatefulSet ss2 successful"
I0530 06:37:32.126807       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss2-0 in StatefulSet ss2 successful"
E0530 06:37:42.621489       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:37:45.428372       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss2-0 in StatefulSet ss2 successful"
I0530 06:37:52.181631       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss2-2 in StatefulSet ss2 successful"
I0530 06:38:05.399675       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss2-1 in StatefulSet ss2 successful"
I0530 06:38:15.424718       1 event.go:291] "Event occurred" object="statefulset-8644/ss2" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss2-0 in StatefulSet ss2 successful"
E0530 06:38:16.890934       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:38:32.215469       1 stateful_set.go:419] StatefulSet has been deleted statefulset-8644/ss2
E0530 06:38:39.223025       1 tokens_controller.go:261] error synchronizing serviceaccount statefulset-8644/default: secrets "default-token-6fk6c" is forbidden: unable to create new content in namespace statefulset-8644 because it is being terminated
I0530 06:38:44.435100       1 namespace_controller.go:185] Namespace has been deleted statefulset-8644
E0530 06:39:10.742080       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:39:12.742813       1 namespace_controller.go:185] Namespace has been deleted container-lifecycle-hook-6705
E0530 06:39:26.075508       1 tokens_controller.go:261] error synchronizing serviceaccount pod-network-test-2076/default: secrets "default-token-8sfc8" is forbidden: unable to create new content in namespace pod-network-test-2076 because it is being terminated
I0530 06:39:32.405395       1 namespace_controller.go:185] Namespace has been deleted pod-network-test-2076
I0530 06:39:39.046788       1 namespace_controller.go:185] Namespace has been deleted downward-api-2495
E0530 06:39:40.723769       1 tokens_controller.go:261] error synchronizing serviceaccount downward-api-6633/default: secrets "default-token-97cdw" is forbidden: unable to create new content in namespace downward-api-6633 because it is being terminated
I0530 06:39:45.904314       1 namespace_controller.go:185] Namespace has been deleted downward-api-6633
E0530 06:39:58.542002       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:40:04.426534       1 namespace_controller.go:185] Namespace has been deleted containers-238
I0530 06:40:13.857077       1 namespace_controller.go:185] Namespace has been deleted kubectl-4259
E0530 06:40:15.053342       1 tokens_controller.go:261] error synchronizing serviceaccount security-context-test-8569/default: secrets "default-token-zn6r8" is forbidden: unable to create new content in namespace security-context-test-8569 because it is being terminated
I0530 06:40:18.839032       1 namespace_controller.go:185] Namespace has been deleted init-container-4621
I0530 06:40:20.297982       1 namespace_controller.go:185] Namespace has been deleted security-context-test-8569
E0530 06:40:30.169917       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:41:00.957740       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:41:21.326055       1 namespace_controller.go:185] Namespace has been deleted sched-preemption-4325
E0530 06:41:30.625417       1 tokens_controller.go:261] error synchronizing serviceaccount container-lifecycle-hook-7081/default: secrets "default-token-tp5z9" is forbidden: unable to create new content in namespace container-lifecycle-hook-7081 because it is being terminated
E0530 06:41:32.173966       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:41:35.679545       1 namespace_controller.go:185] Namespace has been deleted server-version-8209
E0530 06:41:36.562678       1 tokens_controller.go:261] error synchronizing serviceaccount emptydir-8851/default: secrets "default-token-69dzf" is forbidden: unable to create new content in namespace emptydir-8851 because it is being terminated
I0530 06:41:40.942765       1 namespace_controller.go:185] Namespace has been deleted container-lifecycle-hook-7081
I0530 06:41:41.749066       1 namespace_controller.go:185] Namespace has been deleted emptydir-8851
I0530 06:41:47.680420       1 shared_informer.go:240] Waiting for caches to sync for garbage collector
I0530 06:41:47.781714       1 shared_informer.go:247] Caches are synced for garbage collector 
E0530 06:42:16.292524       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:42:32.807490       1 event.go:291] "Event occurred" object="job-9902/fail-once-local" kind="Job" apiVersion="batch/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: fail-once-local-rcm9z"
I0530 06:42:32.817095       1 event.go:291] "Event occurred" object="job-9902/fail-once-local" kind="Job" apiVersion="batch/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: fail-once-local-hzfvn"
E0530 06:42:33.276396       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:42:34.691223       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:42:36.509899       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:42:40.200340       1 event.go:291] "Event occurred" object="job-9902/fail-once-local" kind="Job" apiVersion="batch/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: fail-once-local-t6qgp"
I0530 06:42:40.324058       1 event.go:291] "Event occurred" object="job-9902/fail-once-local" kind="Job" apiVersion="batch/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: fail-once-local-7j5rl"
E0530 06:42:41.594689       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:42:44.288107       1 namespace_controller.go:185] Namespace has been deleted crd-watch-8170
I0530 06:42:48.537252       1 shared_informer.go:240] Waiting for caches to sync for garbage collector
I0530 06:42:48.537277       1 shared_informer.go:247] Caches are synced for garbage collector 
E0530 06:42:48.960724       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:42:49.443907       1 event.go:291] "Event occurred" object="job-9902/fail-once-local" kind="Job" apiVersion="batch/v1" type="Normal" reason="Completed" message="Job completed"
E0530 06:42:59.051961       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:43:01.295234       1 namespace_controller.go:185] Namespace has been deleted job-9902
E0530 06:43:03.991147       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:43:29.553920       1 namespace_controller.go:185] Namespace has been deleted container-probe-2105
E0530 06:43:42.277230       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:43:57.502417       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:44:24.731799       1 tokens_controller.go:261] error synchronizing serviceaccount container-probe-8921/default: secrets "default-token-bt86x" is forbidden: unable to create new content in namespace container-probe-8921 because it is being terminated
E0530 06:44:28.299813       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:44:30.510550       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:44:33.716696       1 event.go:291] "Event occurred" object="kubectl-7696/update-demo-nautilus" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: update-demo-nautilus-wt5gd"
I0530 06:44:33.727695       1 event.go:291] "Event occurred" object="kubectl-7696/update-demo-nautilus" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: update-demo-nautilus-96w6t"
I0530 06:44:36.046215       1 namespace_controller.go:185] Namespace has been deleted container-probe-8921
I0530 06:44:36.868333       1 namespace_controller.go:185] Namespace has been deleted projected-9582
E0530 06:44:38.341946       1 tokens_controller.go:261] error synchronizing serviceaccount emptydir-7261/default: secrets "default-token-gmmdz" is forbidden: unable to create new content in namespace emptydir-7261 because it is being terminated
I0530 06:44:43.525210       1 namespace_controller.go:185] Namespace has been deleted emptydir-7261
E0530 06:44:45.953085       1 replica_set.go:201] ReplicaSet has no controller: &ReplicaSet{ObjectMeta:{update-demo-nautilus  kubectl-7696 /api/v1/namespaces/kubectl-7696/replicationcontrollers/update-demo-nautilus 53d765dd-708c-49ea-b96d-ecc6f5ac5193 48401 2 2022-05-30 06:44:33 +0000 UTC <nil> <nil> map[name:update-demo version:nautilus] map[] [] []  [{kubectl-create Update v1 2022-05-30 06:44:33 +0000 UTC FieldsV1 {"f:metadata":{"f:labels":{".":{},"f:name":{},"f:version":{}}},"f:spec":{"f:replicas":{},"f:selector":{".":{},"f:name":{},"f:version":{}},"f:template":{".":{},"f:metadata":{".":{},"f:creationTimestamp":{},"f:labels":{".":{},"f:name":{},"f:version":{}}},"f:spec":{".":{},"f:containers":{".":{},"k:{\"name\":\"update-demo\"}":{".":{},"f:image":{},"f:imagePullPolicy":{},"f:name":{},"f:ports":{".":{},"k:{\"containerPort\":80,\"protocol\":\"TCP\"}":{".":{},"f:containerPort":{},"f:protocol":{}}},"f:resources":{},"f:terminationMessagePath":{},"f:terminationMessagePolicy":{}}},"f:dnsPolicy":{},"f:restartPolicy":{},"f:schedulerName":{},"f:securityContext":{},"f:terminationGracePeriodSeconds":{}}}}}} {kube-controller-manager Update v1 2022-05-30 06:44:42 +0000 UTC FieldsV1 {"f:status":{"f:availableReplicas":{},"f:fullyLabeledReplicas":{},"f:observedGeneration":{},"f:readyReplicas":{},"f:replicas":{}}}}]},Spec:ReplicaSetSpec{Replicas:*1,Selector:&v1.LabelSelector{MatchLabels:map[string]string{name: update-demo,version: nautilus,},MatchExpressions:[]LabelSelectorRequirement{},},Template:{{      0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[name:update-demo version:nautilus] map[] [] []  []} {[] [] [{update-demo gcr.io/kubernetes-e2e-test-images/nautilus:1.0 [] []  [{ 0 80 TCP }] [] [] {map[] map[]} [] [] nil nil nil nil /dev/termination-log File IfNotPresent nil false false false}] [] Always 0xc00214cf98 <nil> ClusterFirst map[]   <nil>  false false false <nil> PodSecurityContext{SELinuxOptions:nil,RunAsUser:nil,RunAsNonRoot:nil,SupplementalGroups:[],FSGroup:nil,RunAsGroup:nil,Sysctls:[]Sysctl{},WindowsOptions:nil,FSGroupChangePolicy:nil,SeccompProfile:nil,} []   nil default-scheduler [] []  <nil> nil [] <nil> <nil> <nil> map[] [] <nil>}},MinReadySeconds:0,},Status:ReplicaSetStatus{Replicas:2,FullyLabeledReplicas:2,ObservedGeneration:1,ReadyReplicas:2,AvailableReplicas:2,Conditions:[]ReplicaSetCondition{},},}
I0530 06:44:45.960697       1 event.go:291] "Event occurred" object="kubectl-7696/update-demo-nautilus" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulDelete" message="Deleted pod: update-demo-nautilus-wt5gd"
I0530 06:44:57.769500       1 event.go:291] "Event occurred" object="kubectl-7696/update-demo-nautilus" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: update-demo-nautilus-76dtt"
E0530 06:45:03.817287       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:45:11.563675       1 tokens_controller.go:261] error synchronizing serviceaccount kubectl-7696/default: secrets "default-token-s84zg" is forbidden: unable to create new content in namespace kubectl-7696 because it is being terminated
I0530 06:45:16.765580       1 namespace_controller.go:185] Namespace has been deleted kubectl-7696
I0530 06:45:19.804434       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for e2e-test-crd-publish-openapi-3001-crds.crd-publish-openapi-test-unknown-in-nested.example.com
I0530 06:45:19.804600       1 shared_informer.go:240] Waiting for caches to sync for resource quota
I0530 06:45:19.906399       1 shared_informer.go:247] Caches are synced for resource quota 
I0530 06:45:20.759276       1 shared_informer.go:240] Waiting for caches to sync for garbage collector
I0530 06:45:20.759384       1 shared_informer.go:247] Caches are synced for garbage collector 
E0530 06:45:21.757580       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:45:22.586129       1 tokens_controller.go:261] error synchronizing serviceaccount resourcequota-3355/default: secrets "default-token-zf7cv" is forbidden: unable to create new content in namespace resourcequota-3355 because it is being terminated
I0530 06:45:22.598678       1 resource_quota_controller.go:306] Resource quota has been deleted resourcequota-3355/test-quota
E0530 06:45:23.233687       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:45:23.471189       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:45:23.600832       1 event.go:291] "Event occurred" object="services-8444/nodeport-test" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: nodeport-test-w77fv"
I0530 06:45:23.617300       1 event.go:291] "Event occurred" object="services-8444/nodeport-test" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: nodeport-test-9vtkf"
E0530 06:45:25.789196       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:45:27.654765       1 namespace_controller.go:185] Namespace has been deleted resourcequota-3355
E0530 06:45:30.995531       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:45:33.524192       1 namespace_controller.go:185] Namespace has been deleted crd-publish-openapi-9349
I0530 06:45:33.679073       1 namespace_controller.go:185] Namespace has been deleted secrets-7570
E0530 06:45:40.548439       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:45:42.791150       1 event.go:291] "Event occurred" object="kubectl-9020/agnhost-primary" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: agnhost-primary-4659t"
E0530 06:45:43.020301       1 tokens_controller.go:261] error synchronizing serviceaccount services-8444/default: secrets "default-token-9vp94" is forbidden: unable to create new content in namespace services-8444 because it is being terminated
E0530 06:45:48.045333       1 tokens_controller.go:261] error synchronizing serviceaccount projected-2873/default: secrets "default-token-xjx7n" is forbidden: unable to create new content in namespace projected-2873 because it is being terminated
I0530 06:45:48.291127       1 namespace_controller.go:185] Namespace has been deleted services-8444
I0530 06:45:50.258370       1 shared_informer.go:240] Waiting for caches to sync for resource quota
I0530 06:45:50.259182       1 shared_informer.go:247] Caches are synced for resource quota 
I0530 06:45:51.112818       1 shared_informer.go:240] Waiting for caches to sync for garbage collector
I0530 06:45:51.113610       1 shared_informer.go:247] Caches are synced for garbage collector 
I0530 06:45:51.683214       1 event.go:291] "Event occurred" object="webhook-9632/sample-webhook-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set sample-webhook-deployment-cbccbf6bb to 1"
I0530 06:45:51.698630       1 event.go:291] "Event occurred" object="webhook-9632/sample-webhook-deployment-cbccbf6bb" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: sample-webhook-deployment-cbccbf6bb-4blbx"
I0530 06:45:53.187930       1 namespace_controller.go:185] Namespace has been deleted projected-2873
E0530 06:45:55.015416       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:45:56.069882       1 tokens_controller.go:261] error synchronizing serviceaccount kubectl-9020/default: secrets "default-token-wwz59" is forbidden: unable to create new content in namespace kubectl-9020 because it is being terminated
E0530 06:45:58.792506       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:46:04.900949       1 tokens_controller.go:261] error synchronizing serviceaccount webhook-9632/default: secrets "default-token-rqn9s" is forbidden: unable to create new content in namespace webhook-9632 because it is being terminated
I0530 06:46:06.735238       1 namespace_controller.go:185] Namespace has been deleted kubectl-9020
E0530 06:46:07.969958       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:46:09.862705       1 namespace_controller.go:185] Namespace has been deleted webhook-9632-markers
I0530 06:46:09.920537       1 namespace_controller.go:185] Namespace has been deleted webhook-9632
I0530 06:46:16.621927       1 namespace_controller.go:185] Namespace has been deleted projected-6552
E0530 06:46:18.144573       1 tokens_controller.go:261] error synchronizing serviceaccount secrets-9279/default: secrets "default-token-ldnqz" is forbidden: unable to create new content in namespace secrets-9279 because it is being terminated
I0530 06:46:23.483536       1 namespace_controller.go:185] Namespace has been deleted kubelet-test-4485
I0530 06:46:23.485051       1 namespace_controller.go:185] Namespace has been deleted secrets-9279
I0530 06:46:30.658427       1 namespace_controller.go:185] Namespace has been deleted emptydir-3627
I0530 06:46:34.545019       1 namespace_controller.go:185] Namespace has been deleted projected-2749
E0530 06:46:34.553581       1 tokens_controller.go:261] error synchronizing serviceaccount downward-api-9637/default: secrets "default-token-vd8kf" is forbidden: unable to create new content in namespace downward-api-9637 because it is being terminated
I0530 06:46:39.590922       1 namespace_controller.go:185] Namespace has been deleted downward-api-9637
E0530 06:46:40.803751       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:46:42.666979       1 event.go:291] "Event occurred" object="webhook-687/sample-webhook-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set sample-webhook-deployment-cbccbf6bb to 1"
I0530 06:46:42.671301       1 event.go:291] "Event occurred" object="webhook-687/sample-webhook-deployment-cbccbf6bb" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: sample-webhook-deployment-cbccbf6bb-hstxp"
E0530 06:46:45.753652       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:46:46.219793       1 namespace_controller.go:185] Namespace has been deleted custom-resource-definition-2389
E0530 06:46:52.391070       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:46:52.577659       1 namespace_controller.go:185] Namespace has been deleted emptydir-3079
E0530 06:46:55.239486       1 tokens_controller.go:261] error synchronizing serviceaccount webhook-687-markers/default: secrets "default-token-lgrjh" is forbidden: unable to create new content in namespace webhook-687-markers because it is being terminated
E0530 06:46:55.429250       1 tokens_controller.go:261] error synchronizing serviceaccount webhook-687/default: secrets "default-token-7k5q5" is forbidden: unable to create new content in namespace webhook-687 because it is being terminated
I0530 06:47:00.746398       1 namespace_controller.go:185] Namespace has been deleted webhook-687-markers
I0530 06:47:00.746413       1 namespace_controller.go:185] Namespace has been deleted webhook-687
E0530 06:47:07.082803       1 tokens_controller.go:261] error synchronizing serviceaccount configmap-709/default: secrets "default-token-zjfcd" is forbidden: unable to create new content in namespace configmap-709 because it is being terminated
I0530 06:47:07.175844       1 resource_quota_controller.go:306] Resource quota has been deleted resourcequota-1876/test-quota
E0530 06:47:07.933614       1 tokens_controller.go:261] error synchronizing serviceaccount resourcequota-1876/default: secrets "default-token-zqdhv" is forbidden: unable to create new content in namespace resourcequota-1876 because it is being terminated
E0530 06:47:12.848153       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:47:13.193390       1 namespace_controller.go:185] Namespace has been deleted configmap-709
I0530 06:47:13.249962       1 namespace_controller.go:185] Namespace has been deleted resourcequota-1876
I0530 06:47:13.441525       1 namespace_controller.go:185] Namespace has been deleted sched-pred-2894
E0530 06:47:22.417846       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:47:24.824282       1 tokens_controller.go:261] error synchronizing serviceaccount custom-resource-definition-8548/default: secrets "default-token-dp2g5" is forbidden: unable to create new content in namespace custom-resource-definition-8548 because it is being terminated
I0530 06:47:30.049882       1 namespace_controller.go:185] Namespace has been deleted custom-resource-definition-8548
I0530 06:47:30.192182       1 namespace_controller.go:185] Namespace has been deleted nsdeletetest-4941
E0530 06:47:31.525239       1 tokens_controller.go:261] error synchronizing serviceaccount namespaces-7192/default: secrets "default-token-nbd65" is forbidden: unable to create new content in namespace namespaces-7192 because it is being terminated
I0530 06:47:36.943170       1 namespace_controller.go:185] Namespace has been deleted namespaces-7192
I0530 06:47:37.002260       1 namespace_controller.go:185] Namespace has been deleted nsdeletetest-680
E0530 06:47:39.903021       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 06:47:43.533152       1 tokens_controller.go:261] error synchronizing serviceaccount svcaccounts-324/default: secrets "default-token-wqlv8" is forbidden: unable to create new content in namespace svcaccounts-324 because it is being terminated
E0530 06:47:44.514724       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 06:47:50.169212       1 namespace_controller.go:185] Namespace has been deleted svcaccounts-324
E0530 06:48:03.788173       1 namespace_controller.go:162] deletion of namespace e2e-kubelet-etc-hosts-3957 failed: unexpected items still remain in namespace: e2e-kubelet-etc-hosts-3957 for gvr: /v1, Resource=pods
E0530 06:48:04.212738       1 namespace_controller.go:162] deletion of namespace e2e-kubelet-etc-hosts-3957 failed: unexpected items still remain in namespace: e2e-kubelet-etc-hosts-3957 for gvr: /v1, Resource=pods
E0530 06:48:05.365057       1 namespace_controller.go:162] deletion of namespace e2e-kubelet-etc-hosts-3957 failed: unexpected items still remain in namespace: e2e-kubelet-etc-hosts-3957 for gvr: /v1, Resource=pods
I0530 06:48:08.007504       1 namespace_controller.go:185] Namespace has been deleted configmap-7475
I0530 06:48:11.606165       1 namespace_controller.go:185] Namespace has been deleted e2e-kubelet-etc-hosts-3957
I0530 06:48:11.793379       1 namespace_controller.go:185] Namespace has been deleted projected-1823
E0530 06:48:13.601098       1 tokens_controller.go:261] error synchronizing serviceaccount projected-2006/default: secrets "default-token-n55v6" is forbidden: unable to create new content in namespace projected-2006 because it is being terminated
E0530 06:48:15.082268       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
